post_id,author_id,private,title,content_body,created_at
f0O3dXG2t3QUFw8ogNRVjA,kDLGCl8JE8JVfvwOg4wicg,False,Wendy's,5740 Broadview Rd,2020-01-13
oAlH3d2HafHckzhzpdmvag,DdsvmpX4s-zYlxfWCQ-DXA,False,Pavilion Crossings,1801 Willow Haven Ln,2020-01-25
cDygBgopGXg3Jvh9ynWxhw,vy4QUGH_Nvi1VB0U5JInzQ,False,Youfit Health Clubs,1515 E Bethany Home Rd,2020-03-13
61Cboc-gBbqYreGopTrw2g,IvoxzsI47H6m6I62qA2s-w,False,Blue Rose Home Improvements,2970 W Clarendon Ave,2020-03-06
u0bVesp8ZqWUvTYyg81o4w,59QH1A8zysr4SN_hX1Q9jg,False,Superpumper,4934 E Shea Blvd,2020-01-03
jBdPXcAkbrlJ5JG6N-9x9Q,gQ-JuJunNA_wNkB5RzA_pg,True,Taqueria El Tri,4300 N Tryon St,2020-01-10
SJd-9mGqTFpmvU-VPu1AsA,TBptxJgtMLrHI-8HiVgxwg,True,Staples,57 Northview Boulevard,2020-03-11
hWaptsAiWkxqCX9SFfJDkg,qnqtc2GS7KV1YTbtzJ-CZA,True,Nak Won,471 Dundas Street W,2020-01-25
clXWvrO93wFIcc1R13q3GA,yGQZqQrr0kwNjeu4YPWM3A,True,Something Different Gallery,1899 W 25th St,2020-01-06
29RNXn9kulOJ_R_UfGVNUQ,jzRiqdNo8jl4ZpSm_vpKCw,False,Quick Trip,1995 N Arizona Ave,2020-01-11
vu8N7IKK8HC0a0omYvtPpQ,SM6bpcxnlg3KkNIT1LHESQ,False,Philly Pretzel Factory,1150 Washington Pike,2020-03-18
9iujAdopmNdLzjejKROD5Q,AsxbGOOje-uLQR8mO8TtvQ,False,Luna Pizza,20020 N 59th Ave,2020-02-13
yNZTcSvKHhmkUDyICRO_Jw,mCaxgJ8KIbRzwzoOO8fnSg,False,The Yard Experts,3506 E Sage Brush Ave,2020-01-25
NeA1ldB8-kT7JytdVHlNBw,op_hec5fV-TNt9kuInKbYQ,False,NOVUS Auto Glass Repair and Replacement,,2020-01-21
cIRhIB0bXGYRijNMdOMomw,P4HCsscMe42dyBDhntW5Zg,True,The Coffee Bean & Tea Leaf,2300 Paseo Verde Pkwy,2020-03-29
4x8W4quFhhuTZlsoUHzVeA,Ehi0d-UliYBv6jSGmqDAag,False,McDonald's,9251 E Shea Blvd,2020-01-08
hrKpyKLTfSXHiNtuj1T_HA,GsBBFMFZ32L6bS7hSi1n4w,True,Boar,3 Glebe Road E,2020-02-28
8BtaQdOa0cwgD84tQt5Yeg,Dw-gTBxhHXVlby-URAtToQ,True,Davey Plumbing,1641 Saw Mill Run Blvd,2020-02-25
QqOE2nXspJLb2Wib5JFYFw,UxMOGIXg2mxSGlHBpI3dCA,False,The View at Cascade,18525 N Scottsdale Rd,2020-02-27
EgetrU4qtel4D-yiRNoDhw,bm9ia1yuIjUrnr8ho0Isyg,False,Disappearing Ink,106 Nelbon Ave,2020-04-04
KirjgsehrcOzACQRWM_WuQ,OxiSK5rY2eGNFkLwinPUFA,False,Gupta Permold,234 Lott Rd,2020-01-24
DSlSSiVcLPz31qZemVEd-A,OpmVhUoyoyIsrexoCDrzAg,True,Hampton Inn Cleveland-Downtown,1460 E 9th St,2020-03-23
YFLjSScUquPLbdpmLX8G8Q,kswH1B4bfVReB5SheopXTQ,True,ACE Car Spa,188 University Avenue,2020-04-05
3YS0rwSApGFouybkknQfkQ,tO8zDLwwD1j5O5MnaXGQ5Q,False,Dolce Lucano,133 Regina Road,2020-01-10
tyRawipUMtKW-kO5lJFJ0g,_xv5fhPP6pHlGNgF8fR9zA,True,AMJ Campbell,6140 Vipond Drive,2020-03-22
4f7TmTtuhgOHrX1Fhxu3QA,ELPomJGYJFOTZUTohfseMQ,True,MadProAudio,3535 W 117th St,2020-01-08
7dknBIz2kFgb-2r5K4KHFQ,T4MlP-mGVmnKHgdRBlN5Jw,False,The Hideaway Lounge,3215 E Thomas Rd,2020-03-20
Ia12Kdlxp1rlFKc51pR_PQ,ysWFysIRFyZqTV627irWkw,False,Michael's Shoe & Luggage Repair,4559 W Flamingo Rd,2020-02-19
6PeormDLEhNXaq0oUWqM8w,oxa9309_RAHVGd0jfip27w,False,Metro Meds Dispensary,10040 N Metro Park W,2020-01-10
0HEezLfueKWLCy0Jeo6MiA,yJQQTlr4uUxitJeTtjWYXA,True,Rolltation,3 Carlton Street,2020-01-18
Ygne5-TsJRWo9C79_sw8Gw,2wND64JK4enQ8zhcmptaAA,False,Ahwatukee Oral Surgery,15215 S 48th St,2020-01-09
66BFF0gSk3qPA7W8Ds-atw,D9eby8wBjf5kqOTk_EQkcA,False,Sally Beauty Supply,4940 E Ray Rd,2020-03-02
OqqzXwcNHq3VjY80I-8lKA,VLA7uiCqWAj5C3OEmj805g,False,N Y Nails,5704 Mayfield Rd,2020-03-23
e21S4uwS1sMgPBjTjCaEFw,QlfR4WLmaLpIzdLSdYE1xA,True,Annex Animal Hospital,716 Bathurst Street,2020-02-24
RiY8R8AKdTTA37UAwvbUXw,pz2Rsc4DIuvuFYF6L-XdGw,True,Fuzion,580 Church St,2020-02-15
apRKbeLolpCU7AXZnaaqow,1K_BJOAFyAqlbbjqgm9sOQ,False,Oscar Giovanni Salon & Spa,29 S Main St,2020-02-29
tFrMJBNNNiqjjpJNGVtMKQ,Wx_IISZTkMg237VQeKNGqg,True,Papa John's Pizza,1620 E 4th St,2020-03-01
HIT_qHz4BCvxIB7DTleJlA,9PAjEb2Xtkk6nUhotIcGGQ,True,Main Street Moto,831 S Main St,2020-01-13
iJkKi-5NqRN1PhdI4KqjAQ,EtsN2F0y591XPD8DeWLntQ,False,Sarku Japan,181 Fort Couch Rd,2020-01-07
fK5gfUYtFC15Wi7ZbXs8oQ,F0bEarkG3O7aggBpecE3cA,True,All About Skin Laser Center,5568 S Fort Apache Rd,2020-03-12
lJ_bn6jBZM2nzIWG7Wb41Q,nXBZBrSz8T-Qnt718gIA3A,False,Booster Juice,25 Peel Centre Drive,2020-03-20
O3he-K6-kTdjiJ7TZz5n-Q,hBIWL3kCB7gb-FHDQJiFcw,True,Rabba Fine Foods Stores,4869 Dundas St W,2020-03-29
5XwfpotCAvDzPyAulk_m5A,3WfN5ziaCgeykPjNM5uqBg,True,Starbucks,1 Adelaide St E,2020-02-05
utd05H90Hiw2m-u_NYVHjw,D70YQFDdvpEdd-9p2Q6OeQ,True,Zouki's,1001 Boulevard Décarie,2020-02-24
HXkuFF_Rtg2g9rwcBdpB-g,aU9Onn8eHwUcz-d-Tj0Qtg,True,The Icon,206 State St,2020-03-21
bX5t4CXzQQg1JS46aJYywQ,vPxpmPUpUVIUHohdLdnf6w,True,Allegiant Travel Company,1201 North Town Center Dr,2020-03-09
Md708BYKtvTdF-bXqX0EuQ,kZ1hrJmRhjB-13aIf9fLTA,True,The Buttercup Gifts & Stationery,343 Providence Rd,2020-01-30
7PnmR5MtjUIA94S4aTnD1w,tgBav5Tk4LwjJ0vUj_fQBA,False,Summit,2675 Windmill Parkway,2020-03-13
k6nqgeUQZ1IE8qQuL4_8pw,-JmJSxG__86hV931EJXYGw,True,One Kick's Cascao Jiu Jitsu,121 E Sunset Rd,2020-02-02
t-o_Sraneime4DDhWrQRBA,5j6pgKIarFn62qCJnx00og,True,Wynn Las Vegas,3131 Las Vegas Blvd S,2020-04-02
i01GMZM2u02SrMT6WGJJ4g,Uw14azQQRD38gZ4ylXDKrQ,False,Mariscos La Phoenikera,7537 W Thomas Rd,2020-01-08
uMkKv9SlKmpXZ_5ZkZGL4Q,Ll7FooYHtlToGUY4mUDiNg,True,Diana's Seafood Delight,2101 Lawrence Avenue E,2020-01-27
-FrNp2XC5AN7J57ozQ2dLw,802xS72S-bH4uzMtyCrASQ,False,Piper Glen Animal Hospital,5105 Piper Station Dr,2020-02-09
PFMoveDt_J4SZ1Vccy_z1Q,xcvWtX2hFkqZmLTpj4ZtNQ,False,McCandless Floral,8105 Perry Hwy,2020-01-24
yWmwAH5PH4L585KSjE5fAw,q2yKs8PLIw5ElK03hcu-1Q,True,Patisserie Lafrenaie,8415 Lafrenaie Rue,2020-03-13
PPZXTWml1TLIf_yn4J2_IQ,MzCU7HR6vSOgPWK8WQ-ZEw,False,Bexley At Matthews,12825 Vinings Creek Dr,2020-01-16
FU0syaMzJW0Lv5bkNKYMAw,49Mo6DG04viZR8vgqknfBg,True,Janet's Custom Sewing,992 Kingston Road,2020-03-04
wo41OdU_iUwFofsBnVf6uw,WsH0VoORNuYe-uxfeD_Xig,False,Chipotle Mexican Grill,7851 Reynolds Rd,2020-03-28
M3_5NSkpAXsvN2g4Bqrcsg,Fl5vIc_k0flWU26vlIKR6g,False,Subway,6125 W Tropicana Ave,2020-03-29
KrwGJBrSE3kN721yx-MzfQ,Lz0U-zqdPGV73wru05-W5Q,True,KINTON RAMEN,5165 Yonge Street,2020-03-19
9EmiyQNCpRjTvCr53uONYg,RCOTAVqBXutH4VVjPfimwA,False,Colorbomb,717 S Hacienda Dr,2020-01-21
yKN7-EKts71lHrihLTXw0w,Wes2NFJiCWtPG6MZFGdFaA,False,Bank of America,5007 N Dysart Rd,2020-02-15
ON-RWQaFs3kcX3h_I1PtJQ,W6mwUXPiz-GbObhnAy2KlA,False,Big Lots - Beachwood,24295 Chagrin Blvd,2020-02-26
v4AHYTvop9nvqO72JPXWfA,oTYCH8nKB2NI5P6C8Pwc7w,True,Blue Angel Motel,2110 Fremont St,2020-02-08
XP_YsVNF5e3O3T0j0dhCOw,n5nkTJah2pDdUylp8gU_Aw,True,Furniture World Outlet Center,2625 S Maryland Pkwy,2020-03-22
1m13sGSxfq4uLXRFvbCtgQ,rp9a9SXdYeDRgwr9ZmiKvw,False,Michaud's Catering & Event Center,16808 Pearl Rd,2020-01-02
BuJpkykze3A-690MdPcSDg,-6YS6ipWdRObMDGZLnAEvQ,False,Pure Hockey,2355 W Broadway,2020-03-16
B7ukWu3uvDo6NskjkqZ4Xw,yZ6Zh5n82RwjcwLGw65h_g,False,North High School,1101 E Thomas Rd,2020-01-09
GRs6OxKZREAwA_Nmp2GmVw,vwOhTFuKiUrgdaQrRoNSaA,False,Amados Mexican Food,2729 S Alma School Rd,2020-02-13
I8SRILcg7M6n3XL4OrEwsw,w5kdr-n4JsWy9CAYAGa_yQ,True,Charlotte Glass Tinting,6145 E Independence Blvd,2020-02-13
MeEZPPmCNANTuE0nFjpegA,f2aAnAWmuWwkhXYXyiNXMA,True,Verizon,8850 W Charleston Blvd,2020-03-05
DjWOeC6oKLfLQbQ_K3euKg,XQahSClTRiF0itPl2BLXEQ,False,A to Z Moving and Driving,,2020-02-13
0i7AArkHRlzXSq_tneNpOw,IHUgil-N-sBg7JgQ20Ckeg,True,Frame It On Bloor,1610 Bloor Street W,2020-03-10
DP2qAFqSzp0tAMyRQfiSQA,54aXXi_A8gvB9Rk3a4P5Gw,True,Sugar Mountain Confectionery,2299 Yonge Street,2020-03-23
4zIe-AXUNR0Bect1YH4_Pg,JGtxPE3n3_nMLM1g-uCx0Q,False,Koi Sushi Bar & Grill,16055 N Arrowhead Fountain,2020-01-12
4JJb-kwTHdd6js19RXv3Kg,hJirzaLPGcM3YNRVrlXXBQ,False,Hampton Inn Phoenix/Scottsdale at Shea Blvd,10101 N Scottsdale Rd,2020-02-08
quwD16BTBH_8O5Rp233-Aw,fTdX2K2ai7yMvxLigujsPg,True,The Jam: CLT,2700 Dorchester Pl,2020-03-12
lncplgyk7LWvpIdwbPbnQw,pWj_p3pqwRn11WnziSotUg,False,Rta Homecare,319 S Power Rd,2020-01-24
2PMa11Iyx6CZRfPiqfkcWg,uEWINaqc4ffTlc2W6FHSnw,True,Rent-A-Wheel,4845 South Pecos Rd,2020-03-20
6haA6xIsttP75klU0mC0KQ,p8dwi73KCrnDI8tzgcX3jA,True,Breeze Daiquiri Bar,3545 S Las Vegas Blvd,2020-01-22
_M1f-qXI3e5v4I4llrOrow,hdydxZqaIwkWPEh7cB2CFQ,False,Persian Rug Village,34 Morningside Road,2020-02-15
I9zLXzEGSkjK6P-pfGPdrg,x_DGqYrRlw81p_4qYEvo1w,False,ZamZam Food World,30 W Galveston St,2020-03-29
DFMXs5v_GFpi_n8U6K29EQ,PMGl2cbjqrtVwhxFsD4QWw,False,Desert Club,6901 E Chauncey Ln,2020-01-14
4NQJBo8IDSd5kNO5i3e61w,Ffb4Co_gZ4xNnim8kEamwA,True,Rajin's West Indian Take Out,5743 Finch Avenue E,2020-02-02
ZC2em4oa1xTsGr5wnu7Z1A,uQaOg1A_Hal3qukkI10k7A,False,Janet's Restaurant,,2020-03-09
mW28NmePxX7pZv8lCv7v2Q,svTnSuxDvxNDA2rAR6hj9w,False,Convenient Food Mart,27112 Detroit Rd,2020-04-02
dy7vyvx9qqyEtH2UrZmiGA,YXsScL4R4RWFozdLgOX6Mw,False,Arizona Hitchman Auto Tint & Accessories,5568 W Bell Rd,2020-03-12
vAT8p56wTwzD-A-cxkMRVQ,c3AZSXiAXwHYv4tyPK_zBg,False,Dairy Queen,1696 N Higley Rd,2020-03-25
g_HpQXhrqUL04lmyY40B6w,fto-_6qdavXSvGGF3irVQw,False,Hector's Automotive,3752 Civic Center Dr,2020-01-14
291s9CQFI425S7O5XYN1ew,lG9qWRk2hV9wyF9F-X5RFA,False,Custom Water Refining,,2020-02-06
mrDKrJjS1O6cK19xFtcbjg,CTDXqaHQr_-zd7hEZrRiBw,True,Caffe Napoletana,6574 Monk boulevard,2020-01-25
Kyl7Iaubsz3vvfykxdcmjA,L-yctl3VCmJsWff4pKMfZQ,False,Nathan's Famous,4321 W Flamingo Rd,2020-03-29
-n2YlCI803L9cDh8sLX0JA,wXSzeF0XoUm3P9MezcVKtQ,False,Mexican Tile Restoration,,2020-03-14
SqGY66bcJ2Tr5-egm5WvNQ,0ceBmONAcSos8mTJHInylw,True,Saulter Street Brewery,1-31 Saulter Street,2020-02-07
-Q5b2LGivWP_ZBwSovGCRQ,SlEIipa7hvKn8PyAfxfCrw,True,Thoroughbred Food & Drink,304 Richmond Street W,2020-03-20
2tE_n3ws4Vn1byejSZZIsQ,v9S__9K3dyHcv4XEIvTk4g,False,Camp Bow Wow Avondale,1050 N Fairway Dr,2020-02-20
siPgQHftKLiKP0Uyd0phSA,g5OUm5hhhbpTbD0MQtGrAQ,True,Brown's Sports & Cycle Company,2447 Bloor Street W,2020-03-25
UGzM80mYQ-dU7VaZTr8x5w,ilS6wqJgNKKOi3FuZHJklw,False,Blo Blow Dry Bar,2594 Yonge Street,2020-03-02
CdToTYphxVWWkIpUoUWxWg,yTZIIR5jBmEgiQclUs9s7g,True,Albany Medical Clinic,807 Broadview Avenue,2020-01-03
afrS2T04mfdWHYxuK-2knA,Y92CcStUyd_Bv7-9g1dq2A,False,Tempe Police Department,120 E 5th St,2020-01-19
HD7Oa0lMygPeiJb70472TA,YQ1vkHZEFQz2EbN9kwznIw,False,Mona Plummer Aquatic Center,601 S College Ave,2020-03-18
1qVtBw0UIcWGGUQXWjMgug,TZtmAezS_Y6X2orHZyu5AQ,True,Barriques University,2505 University Ave,2020-02-26
3f2dKT9PgLipoNi6vebnDQ,sek4IZ3zqUMCmC3FfW7aMg,True,Fortune Cookie,601 S Kings Dr,2020-01-26
72HxE_cBs8mQC2ONF22G0g,ZsYdB0xPKxPnxcbA-tGyRQ,True,Target Pharmacy,4100 Blue Diamond Rd,2020-02-16
QlEm8Es0kpEWhh9Ql1gcXw,P5EC6sqZfNJi8EIeYRkAqg,True,Tim Hortons,1257 Rue Peel,2020-03-05
wPU74hyOBt0qS8Mw7XOo6A,UuvLtwaEKKGSEToMqxiG1Q,False,Il Vagabondo,2700 Dufferin Street,2020-03-03
JSPE97kdbvywGmOIZSUHNg,ao2W61FiSkWNbuPmw59H8w,True,Le Bath Room,4137 Rue Saint-Denis,2020-02-08
u6gsrwx_t2o4k6OGjnLMkw,hs6nD-1QSN9hCqpYACXDEw,True,Hair Biz,4800 Maryland Pkwy,2020-03-26
MW4yO70jP70b9uNjZF2OVw,3Bsh6cxcVil9-ufWhLIF8A,True,Telegramme Prints,1103 Queen Street E,2020-02-04
BBH8wyGNgq2_JuPMNXDSHQ,47H50LNCDuZdMUlx10JEmw,False,FedEx Office Print & Ship Center,4040 E Thomas Rd,2020-01-11
V5pHujJ9OWKyEGUMveUEYQ,iET0rJ05lnKnrHHk-x4LYg,False,Junk King,,2020-02-29
92M8jq5nD08F_viUUfuG3g,kx9lMZ7GBytV85KcBUhhVA,True,Appletree Medical Clinic,1175 Queen Street W,2020-01-12
9_SM4w8LoVrPT98KPaJrYQ,0lxAEnWqHS5qK7SrB-nrdg,True,The Cookin Coop,,2020-03-09
VJJveoWmlHroqnRR18K7sA,J2jJdL2jc1vQe3uVfeEU4g,True,Le Ti Colibri,291 Augusta Avenue,2020-01-01
jiM87nQw9eqcHUAhTciiaQ,wnWyO2f2qBIjWrbph5Mr_g,True,Superior Tire - Goodyear Auto Service Center,3590 E Tropicana Ave,2020-01-22
l_CGwZemu7WGp8dbsdrfzQ,Ed-abJEb9UyTgJv1BdHQ7g,True,Wallace Emerson Community Centre,1260 Dufferin St,2020-02-22
WG74BDi98jjlE6VnW6Eb_g,KR3tKc1hjKSZ0qSjUfUefA,False,Snow Restorative Dentistry,4540 E Baseline Rd,2020-03-26
1HXi1zEVC9McQXdSyG6STg,w6sdq22IA7ZPB0yeKDJXXA,False,Wilson Subway Station,,2020-04-03
XG2d4LlHhTuWkJuEuY5ykg,FcCTddM29VnAagu4W6rmvg,True,Côte St-Luc Bar-B-Q,4360 Boulevard des Sources,2020-03-20
p1RDGT0jnXCvrJfHVfpBiA,BkXdrFT2sugtKFr-ewrraw,False,Pheasant Ridge Golf Club,6065 Rittman Rd,2020-01-28
vLLABXzhn8IXu3r8Vxq5sg,OlFMUs-mgVWer9MzhdK3ag,False,Crest at Greylyn Apartments,9415 Lucy Jane Ln,2020-02-25
2C5nGjdzF0zMWvD9iVma0g,eORNO7PhkPvPN7J4blOHsQ,True,Diego's Mexican Bistro,118 State St,2020-01-19
loXg3tI2LKxwwf8cEGUXxg,GDgSNDQQ1YqieuteB3vGQA,False,One World Shop,19321 Detroit Rd,2020-03-21
noiPFrmuzbZW6rZF3OPn0A,CqolltmF3rJ4Vnhh_40KQA,False,China Garden,3489 US Hwy 601 S,2020-01-21
gXoY_Gwxd8MsKpzlBpXPrQ,JlIeIUz3N-QJFCMvZaP3Tg,False,Vineyard Community Church of Gilbert,601 S Cooper Rd,2020-02-26
EP38fbcOLQjh_KZqbvDeBQ,SsF5PEfqxKBe7UBbhVcTtw,False,Lake Mead Auto,107 E Coogan Dr,2020-01-09
QvqBXrPlDRYfQ1JnIhoppA,yzGsXF2jxyP5FtLv92B1Zw,False,RVshare,405 Rothrock Rd,2020-03-03
7fa7SPQb9_DbKCtlmRB5GA,GXE9tSkSHb1ONmlWJN4lSQ,False,Budget Rent a Car,5489 Josh Birmingham Pkwy,2020-02-15
4X9tVVQHIewliXqaancfQA,GC-9wDy4vEysmuJ9xboLDw,False,Rum Bar & Grill,5501 Josh Birmingham Pkwy,2020-01-05
oa2ZU-vql99A5OQ-3rfGOw,KEMp1JtCDXVQkjOf_vwnhg,False,SOS Pool Rescue,7020 E Palm Ln,2020-03-26
dmg1WD9FPMnT256qrjnO3A,hdEtoxok2X2_34gtDZ0ckw,False,Shoeless Joe's Sports Grill - Vaughan,21 Colossus Dr,2020-01-07
geCYvh1W71jktWyKfPSB9w,wlE9HHhS4oHZqgixn_gJ5A,True,Bonatz,Arnulf-Klett-Platz 2,2020-03-04
5uMfIYovqfgk41abdfFegw,5WJA01JW0jQs04jVFqen4g,True,Jordan's Big Ten Pub,1330 Regent St,2020-03-17
jFxE_1I3zOZZ8-nlwF4wvA,Yk0f9ujaKRyO-geYAwaPgA,False,Stevens Plumbing Heating & Air Conditioning,5440 S 43rd Ave,2020-02-05
RhnBoOv61mYYtNKatNYgEQ,k0L0P40SJDNdpppPeYJhfQ,False,Katerbean,1108 S Braddock Ave,2020-04-06
gHoP4eJimaMltfUlp6EP4Q,CElEX5JfoCT4oiwOjvIWxw,True,Sammy's Woodfired Pizza and Grill,6500 W Sahara Ave,2020-01-08
gM-apI-d8wPMotyWHYo-YQ,wJSAdcpWTifAl-jowZvoew,False,Phoenix Dog Cat Bird Hospital,3418 N 7th Ave,2020-04-06
rnQb1KWi0ivn-i2n6KBCWw,FrEgyUjcmy9LOxfTdzQhFA,False,EMZY Salon,26735 Brookpark Rd Ext,2020-03-17
Wjg0yXlJe3ytE6N7g04iGg,WdKOEI6KrGHK9gCBVZ_t2Q,True,Hux,933 Louise Ave,2020-01-30
uFR56QE-mfoGVhLdp9Ycfg,kzIySG_SV1YuFi2BMRJCrg,False,Cvs Pharmacy,855 E Elliot Rd,2020-01-31
UmPlF6qWTGhxiL0gVSuwwg,zynrt-Ph4avjANbdeHSrCg,False,Nadia Saloojee - Right At Home Realty,19 Brant Street,2020-03-27
e0dv9aRZL9m1EhMwAmKNNg,T4e21KvEiAg5hFimFIz4Iw,False,Sonic Drive In,2525 S New Hope Rd,2020-01-31
ZAcldWPPzu-vMoJShkEv2Q,NKoEW4u0MnY3FQVxon-qjg,True,The Victory,2710 Atwood Ave,2020-02-15
D02S_UECPxtZKMzx5a5Y7g,t952QLgrh-5l1woJ4IFgUA,False,KeyWest Auto Sales of Scottsdale,1105 N Scottsdale Rd,2020-02-19
1QLO57LyvlljHDHnh7zcSA,WheuP0sn6rnBJC9TZaDFCQ,True,Lisbon By Night Restaurant,802 Dundas Street W,2020-01-18
hdH5ZB9pN5vLOLQkKroH5Q,xTG_PJqr6WzRMiVtR8M5gQ,False,Charisma Bootshaus,Wagrainstr. 140,2020-02-21
llrYYzAVDGvqDVL9l7LOSQ,rVRqqXr6KIb02y9zFXAYJQ,True,Reys Barbershop,2063 Rue Saint-Denis,2020-03-24
awhzIczy97ekXS-xgNHtGw,E-jrH-dydEtqnsk42WiLBA,True,Pomarosa,3870 rue Saint-Denis,2020-01-15
SMTMAaGjUfsefp9RIIfQmA,emRTq51HisuwMlYqyLXeSg,False,Capra's Kitchen,1834 Lakeshore Road W,2020-02-05
0hb409_XoLf2adrHK5pNRA,p9eFxyrE6QmgI3KgIDh5Jg,True,1602,1602 Dundas Street West,2020-01-26
zFv8xagzmdiSsbtxzprvsg,T3M3iu7vJ2qwcXOeTTatPQ,True,Four Points by Sheraton Las Vegas East Flamingo,4055 Palos Verdes St,2020-02-26
p_T-vHYrQ0HNHNTdIzkEeg,wAigodM8Td_v2zQiBXPzjA,True,Koyama,20 Forrest Road,2020-02-04
H2JfWUG0kl-rFHdMK6lT4A,xhKNl7qKqF9Vw73JV0pDIg,False,iTrim4U,11 Maplewood Drive,2020-01-05
4epAjbpoXbERNSileO0Vlg,09_jswAspZdpiuL7DaqgJA,False,Beverly Hills Hand Car Wash,808 S Rural Rd,2020-01-15
pYad8gX0DTOGFDcF5p8dxw,YK970yuNISVdGSJuG1cpDA,False,Eye Candy Optical,30311 Detroit Rd,2020-01-27
7g4znoHwkazv9aS5Tb0PoQ,W63wCkvvFc283Q5COVnEgQ,False,USA Waterproofing,1632 Enterprise Pkwy,2020-01-26
ld-foUbIqtcYTihGZkGsTw,SE5DOrtXFI2ulYgNlHFf6Q,False,Big Two Toyota of Chandler,1250 S Gilbert Rd,2020-01-21
V05RCDj9Me-1O7VHpT1oXw,C09_xCHic7At7nc7pRkfmQ,True,M5 Modern Mediterranean,4310 Sharon Road,2020-01-12
PCdQZQFvcjeiiXW_W0HBKA,frYbK4rvGe8m2WyR5RsyAw,True,Kenny's Noodles,4227 Sheppard Avenue E,2020-01-09
sRGvlNLbayAgTApVkwstIQ,_V4zoO6Y4Zl7NFzJnerHDQ,True,Spicy Sunshine,5304 Sunset Rd,2020-02-06
eKD-fNUibPXNqRPaFocU8A,UcPiL4dstJMcEy09VI9Tyg,True,Red Thai,3550 Saint-Laurent Boul,2020-02-19
eXyZTXyayzQKkAQm_vIuXQ,5cnnuGwWK2FTV7VA2fMEsQ,True,Pho Rachel,14 Rue Rachel E,2020-04-03
YTCCJ3ShO-zg0dlx1nk6dw,USUw_VT31ygQ9JkEc6nPsg,True,Morimoto,3799 Las Vegas Blvd S,2020-01-23
M2AYKHTAfnh5y5tdGbJd2Q,PGgkEGbRg9t5w1W7jtcf6g,False,Jambo,Schorndorfer Str. 52,2020-03-30
XfdAKpQ-nbURDWAIxm9A7w,rZDpSZg_XkiY42NvyBwxiQ,False,Royal Inn And Suites,3433 Axar Rd,2020-01-29
U3Ah385YhvlraXsKcEeZ4g,8CVJAnJRwUeAVAzm7b_85A,True,Butler's Pantry,371 Roncesvalles Avenue,2020-03-06
kPza0ofaz547YrmNSyRjLg,2HO5CBmOcMYoZz8oPOtL_g,False,The Learning Curve,71 S McQueen Rd,2020-03-11
ZYyRkdrSKG7tYwuE8R38og,-Kq3auBe_uflSJ1lus704w,False,Monte Carlo Billiards & Sports Bar,1590 Dundas Street E,2020-03-16
wLMoBgXzeUNWD7IeZdXGrw,4VwisZLO-LxfBEScMuwcPg,True,Old Country Inn Restaurant,198 Main Street,2020-03-24
_2sW-m_rQgBhBlVRYQRIzw,bmiAy-CdzxWPi3Yr_fljHw,False,Courtyard Scottsdale Old Town,3311 N Scottsdale Rd,2020-01-23
KSs-2LUi1wN_797WgBCbhQ,wSTm-1g40wwjyxxiVL73jA,False,Vespa & Moto Guzzi Madison,6510 University Ave,2020-01-20
mEWYqKHwr_1h6SjFE_oL7w,6ftzj8whjZrqGKVQD98PmA,False,US Post Office,7613 Elmwood Ave,2020-02-24
hKFF8inOc_bK0P7bZBv37g,S97zKXRalBH0yb93N5be3A,False,Pick Up Stix,10810 N Tatum Blvd,2020-03-03
4WXGO8RoCTMiNUOzZVPCdg,NMRu36pMiZiOMlZe2uuwsg,True,The Shop,1505 S Pavilion Center Dr,2020-03-21
r5bqX3lfRD7X1RHUlpRqfw,6zD7P_szE5gV_NAgPN_REQ,True,Gloucester Bakery,8390 Kennedy Rd,2020-01-01
qqGiSGACJBzL60WeyDlWcw,dc2Qf_b_1LLhmqvQfM_MVw,False,RiteRug Flooring,14860 Pearl Rd,2020-02-03
_O_Ljo3oY-yGp8n-bLsdiA,iYJdtK6X0uCsKoB8AArc-A,False,Centerline CARSTAR Collision,8000 Pearl Rd,2020-03-30
jKeyq2IjRw1EeqWRetYRiw,w9Q3_dwIGa1cfZ-24PD7AQ,False,R. H. Barkley Heating & Air Conditioning,,2020-02-13
Nc2Mxcgf7gcEE1kfUiwDjw,cUbvPmyDlqkPsc_6yErdEg,False,Camden Copper Square,901 East Van Buren,2020-02-21
4Rjtwjy5cdPQ38i_jmfskg,iKB7UVOiQRxK-Fmi4G6LOQ,False,Kurose,Rotebühlstr. 50,2020-02-25
1SJk2iDxDNLaCWXC-S-GPA,MHryZwNlUC-aw88_SHaZVA,False,Pizza & Gyro Express,11232 McKee Rd,2020-01-18
A8C2iIM0MSwz-0DLJBGX8w,I8k811AjvoXk2-ILbIdMPw,False,Chicken King,908 W Franklin Blvd,2020-03-21
pwhGl5xuPlR1FWnm6YMJlw,evUbDetEe6w9DbNw8He7Qw,True,Mr Mike's Pizza,269 Mornigside Avenue,2020-01-27
5gUqTJ0Q7SObNS0OW-n_JQ,V2-dhwp_Efrwn7vI0F1Q7g,True,Dispatch Coffee,267 Rue Saint-Zotique Ouest,2020-02-29
fujvk9zDbL2Dwsr9jNa1nA,QKrGYB0BbSQobCOUuUWtxw,True,OSO Busy Cleaning,,2020-01-10
p59rizeNtfB7GVP3OmI7xA,wZAGjYZmKJ0UWDfoo5ZQng,False,Crabby Joe's,12598 Highway 50,2020-03-20
