post_id,author_id,private,title,content_body,created_at
rLX33sjOL3n4g_VqLpJZWA,I5OrTaSmuXXEo0W8zas8Bw,False,El Pollo Loco,5009 W Mcdowell,2020-01-28
BaTnvy34SJ7lgoRrgGLemw,eeBbizRxLSTKTXOaMkfPaw,True,Koreana,1723 Rue Saint  Denis,2020-01-01
VZi3j94rMS5qmVxtn8xhog,hhYmhyZuD2V4M5GlRSdV9g,False,Elite Launderers and Dry Cleaners,4100 Carmel Rd,2020-02-19
v9pnIxR2gZ30P1hR5s12-A,b-2TyfMsO656cS1wvov_cw,True,Little Caesars Pizza,Marryland Pkwy,2020-04-07
1zp85wydznIzT1zGV-6Mng,glJT3n8z-MxOy2ltKgawCQ,False,Pak Computers,891-A Graham Rd,2020-02-08
MoD5KEV8Vcq5W86CUVzO6A,laQ8ZbyFHNvWApermyJtew,False,Victoria's Secret,3401 Dufferin St,2020-01-01
nSVmtXY0euDxcWXo6Pu8XQ,bDgfPyhEY86J0gANVR_8vw,True,Hell's Kitchen Bistro and Lounge,516 Danforth Road,2020-02-15
Dedq5Pw1Li1LjY7lldcP3w,7O89RcLc4C18x0aPZxMzng,True,Polished Nails,2999 Payne Ave,2020-02-20
pCWg4B0R5gauQR4SJ9VDmw,aPlobPqz1DBDVdvqzSz5aA,False,Stumpy's Pizza & Subs,1331 E Northern Ave,2020-03-13
B3JANxvzk64mfGlXGqkqPw,FYN-TaFDZ_yIPrGHxEO64w,False,Ciao Italia,13 Nethertownbroad Street,2020-02-18
xca-L6FvhccN4_c5RdCXcA,NHi_WsW23cZlMzPLESlA2A,False,Pineda Health,,2020-03-30
IQFA3bvUnC-uEWHJFaxFHA,_LnRJagpP8HzK4H9RxVrKA,True,Station Break,7 Station St,2020-03-19
E6DmUAHfSRCEakvknot-zA,9ev19ZNdsKGOxDUv7Pgshg,False,Las Islitas Mariscos,2437 Las Vegas Blvd N,2020-02-24
2Peu-3ELXYXWcT-yN3D-EQ,_mM5InoAXW9GaeQGj8_Eng,False,North Vista Hospital,1409 E Lake Mead Blvd,2020-02-13
syrKP5G1dam0mn8YWoofoQ,ICAgf1T1O3uG1cBTXGqqPg,False,Zaxby's Chicken Fingers & Buffalo Wings,13967 Independence E Blvd,2020-01-01
vLuKEL9KPUbQIa93FQgqXw,2ii-AmjuWWuulR_UuilQhg,False,American Fence,626 Struck St,2020-01-14
8060bff0Oq35DZ63JZATvA,NrC6SbEb4IPy-aMi7uomzA,False,Great Scott's Bakery and Catering,2214 Wooster Rd,2020-03-16
4RaP2TLEq0t0zvmND-WFwQ,Cf9azn01cxkXP4aFpQz24A,False,Waters Edge Restaurant,13014 N Saguaro Blvd,2020-03-17
tlGch0ojsV8VoktvwbKMzg,jlUrsTqieSOr_Ujd6u4qzw,True,Mamma's Pizza,249 Queens Quay W,2020-02-28
ZyKW25wANhbk8HnQpXy_0A,7PEg50Xt9wLjuONZDRw2MQ,False,Salty Senorita North,14950 N Northsight Blvd,2020-01-30
sRirP65Q7BSg3Lj9FdkKWQ,3BlT4nx2-jopXoidkxzXVQ,True,Gandhi Cuisine,554 Queen Street  W,2020-01-18
5wpFlXEFFoI-mkzwe6K8oA,Z53OGCLIKoyIGCNBnF8bgw,False,Family Dollar,6150 W Tropicana Ave,2020-02-17
JicUTkFJFuMLmVxGRMzA5A,9sf4SomQMoDWw5YVdZKbRw,False,Mendy's Place,19829 N 27th Ave,2020-02-01
IEMIHH9xHqQXljQiawNOVg,FU-L5WCYphdVrBAnQgKiMA,True,Lothian Buses,55 Annandale Street,2020-02-27
N6vxcny76plUWtJik8oCdQ,ziE_h07_KFCAQHM37i4AUw,False,International Auto Painting & Body,4350 Arville St,2020-01-25
chdQADb57xjYrZCl79GMAg,_uZlr3oQVy1xN94VvE7eNw,False,Powerstroke Performance,4205 W Tompkins Ave,2020-02-20
I-KFzdnJcqbUHOAdO2I7Ig,cSPFhdtEDxBEUVO3alPb5Q,True,Xtreme Sushi & Sterling Steakhouse,8955 S Eastern Ave,2020-02-19
wEc4JE2NYQr1RnGjGr4q7w,CNnhiDSwZx5CXrL5cyFq_g,False,K O'Donnell's Sports Bar & Grill,14850 N Northsight Blvd,2020-03-27
_HyaQaaCDqAXP0ogbYFhhw,LWDgGy111U8Y6nBzAFu8Vw,False,Big 5 Sporting Goods,14987 N Northsight Blvd,2020-03-24
Pe1JBBOd9b_PGAD_zvkniA,1WUs7g9p3WYEDrNq_mQZUg,False,Jimmy John's,6800 Rockside Rd,2020-04-08
9SU7ZZhaFUJJ6m2k5HKHeg,-m5bwloNA1badpsT3j643Q,True,SLS Las Vegas Hotel & Casino,2535 Las Vegas Blvd S,2020-01-06
JwYpz-K-kZxeWpM1_OEldQ,s_Qo7-DXp9ZbTRnQMCY26Q,True,Anton & James,1414 Rue Stanley,2020-02-22
lI-whHdtCPekZawB3s0Qbg,ojK9H_K7ljlssxtDNcVg_g,True,Think Fitness Studios,203- 2489 Bloor Street W,2020-04-09
i1OJEscuWrN3peAJWKBwuw,6LF-DGhRvsoYe7rRHurL-Q,False,FORE!,12905 Rosedale Hill Dr,2020-02-13
pik73Sca7pUQAgTQ9YPrNQ,PApONgJALqGo9_f15QBzkg,False,Lids,4976 Premium Outlets Way,2020-03-06
AI3P7qAokWgEWqoZphlxbA,KfZJRtRKAQF-zbIqVhf4XQ,True,Starbucks,7787 Yonge St,2020-02-22
XCb5xn5U_0D6IugMmPcGRA,9r128mbCmvTnRXkSsSIGfA,False,Afro Masterpiece Barber Shop 2,1374 W Cheyenne Ave,2020-02-14
3wCFVXc8Uvs8G2MsvlsO6A,HGm6_0mlpZRpGa32ENPBXA,False,Weinstube Mack,Hintere Str. 47,2020-01-19
jK95osbuBt_2LMuF1Dkuuw,Vib-4n0inXC1Z6MgdgPTVw,True,Dough Baby Bakery,511 State St,2020-02-13
3iaOYhNoc6XL935MqnxJSQ,Lb6nQu3imsHOn05J4KNqug,True,WYEP 91.3,67 Bedford Sq,2020-01-03
Pgay5a3ZPZB_5ijSHAGoyA,CG_IGoFq_YHvXEWFTmz7Yg,True,Golden Gate Express,5708 N Sharon Amity Rd,2020-04-08
QV-e-CTXbleiMwBb0r5mdw,fME5SdwhJ_pj9R_gyr5KWQ,False,Reyna Heating & AC,3144 Grand Ave,2020-01-11
o2811xZ0ufRi7WcsqWiGzw,4LlOL-e0eDsW9r85_bnBcQ,True,Starbucks,50 Bloor Street W,2020-01-25
TORFjlZqKMlqbjONVXrjWQ,sdrgPugSnXmoWjO4yYmWeg,False,Vacu-Man Air Duct Cleaning Service,1930 E Belmont Dr,2020-03-23
D9CMa7I9Cg6-PnV1gk5w9g,YKZwYedsIpy0SXmFjJlhkQ,True,Le Saint-Houblon,1567 Rue Saint-Denis,2020-03-21
J968Wrg9WcGGneRVwDBGMA,j47tduRDpWQI1lTJKdjIkQ,False,CC's Sweet Sensations,4215 W Bell Rd,2020-02-25
SbSuQYWCJTZkRXrmxrMzcg,TSyBgoKmD8KnxbnzHh3WHQ,False,Tender Loving Care Animal Hospital,3967 Pearl Rd,2020-01-05
1fk1ZFBX0X2w_bN_sUws_w,BOcX5l8Xt1H5_sLZEYImbw,True,Courtesy Mazda,6401 Centennial Ctr,2020-01-07
05iXPcX3RHBCArAlBUHIPQ,hGyWackTkPhDUCQ8a9jWfA,True,LCBO,200 Lakeshore Road E,2020-01-05
Vmc-TwfL5elOla0ziaT5sg,EEx1pd1twwwnjBhs4JAo4A,False,Phoenix Airport Marriott,1101 North 44th St,2020-01-09
K14PFQpQUvdQMnG2gh7iLg,DJg5gdqoXOKYdkkVBUpYTA,False,World Class Car Wash,3232 E McDowell Rd,2020-03-18
GHvpTdX_w_JCE5lnxhe_YA,IBve1soMyi1yuyLOlWYZsw,False,Joe Allan Properties,610 S Randolph St,2020-01-27
7mFNJCgmZCiSjv2mzoP1Cg,mRS6HzsI8XNBpunocvzxZg,False,Chili's,12660 N Tatum,2020-04-08
gJ4J_i2YW7ffO5FcTqNI8w,5tDbsUJIDFqsW5b3f21r1A,True,Bottle Rock-It,11011 W Charleston Blvd,2020-03-29
tLTBupaNU7hmtWDFy9I3RA,Og_PyrLavoiWLWNlwq5h9A,True,Sheila's Quality Fresh Fish,102 Marchmont Rd,2020-02-13
jIBEZ5sMdar25ZZ7FmJSmA,e8Y8NIX1fTmM9kAan859Kw,True,Comic Petals by SMC Designs,4423 Peaceful Harbor St,2020-01-18
TaRpPKpoANfKd7av6KBMlw,QYZo74UqKI1skI9LBZQihw,False,Over Easy,149 S Farmer Ave,2020-03-05
HOSwTtEprN72AYgeE7agKg,AguxRPlL7DmPfY6E_CWIWQ,False,America's Finest Home Inspection,,2020-02-11
Mcxy6bAhvb12FWlGrDAo9Q,voMk3wkPYP3Ues1ytt0R9g,False,Aldo Shoe,7700 W Arrowhead Towne Ctr,2020-04-02
c9hxkYInFnbtEsMob9baUg,sKcQJugjcKTgc-PT0wNkdQ,False,Bam Technology,17235 N 75th Avenue,2020-03-02
7vXmhdqO6aAoZGEVyusk0w,_ewI8ZDxkXkCqLGOSx1CEA,True,Taco Rico Los 3 Gallos,1524 Main St,2020-03-24
SS-BGYCYvq14rM0HjWpAKw,rxr9REF00caJsyi-c6AGuw,False,Policaro BMW,5 Coachworks Crescent,2020-02-14
doWNG5JjoskOcZ_MXePvBw,HZ3bJ8K6dfeLkQBrK0gXjQ,True,Anta Plumbing,364 Munster Avenue,2020-02-10
tqvs47tAS6i2Z_IOlZbGsg,c0cwsmq9LGkKW8RrlTVJjQ,False,Williamsburg Cleaners,30652 Detroit Rd,2020-03-18
oHU7Hu8uEwMbScjD0qETPQ,oLSMztOiuPpmQwJdXSqPvg,True,Cocktails in the City,15 Manfield Pl,2020-03-26
Qef5OfraIKyQvdkrB6Ll-g,cwVQ_eeUMS_rt1rQL7caeg,False,Pet Club Dobson,2000 W Ray Rd,2020-01-06
DfLjdxA2903x3zZVLekYbg,q6I9JJfy162rFtGD2DkZ2w,True,Frites Alors,5235A Avenue Du Parc,2020-02-29
_ibgAcpsNbJOoJno97rG5g,7OTl4xX7v-_4bhbCcRuyVw,False,Rollins & Petersen Orthodontics,1400 N Gilbert Rd,2020-01-23
bevk2iC0KSUqsm7k2R0b8A,SBaPDrGlzqd8ptlt5yeMsg,False,Tillie's Attic,1941 W Guadalupe Rd,2020-03-19
hYI8mKHlytA0WVvWgzkNsQ,VQMGFClZbzJcCcSxqWTLhw,True,Chipits Bake Bar,1918 Queen Street E,2020-03-24
ksLCiVYp1pbPOMNq-KaCDg,yfBNcHSfT3Pib0qCKDkCKg,False,BitByte,,2020-03-30
svO3y8mxG52JHlJgJyus6Q,TAgaLKYA_xhqSqjYgtzQ5g,True,Starbucks,224 Wellington Street W,2020-04-09
MHQeEU0silLPdZPM28yXWA,yQypS5-acSlFA5C0aWacNw,True,L'Académie XP,3035 Boul le Carrefour,2020-02-20
nvvoRdN5My7zB-jazln6RQ,JaTVvKsBl0bHHJEpESn4pQ,False,Sushi Queen Sushi and Grill,85 Concord Commons Pl SW,2020-01-30
EatcwVPvtd1t9ZiV-8Yy_Q,Iu6Gz2GWhPixaG36hid_pA,False,The Speedpark at Concord Mill,8461 Concord Mills Blvd,2020-03-29
Z4d3tYI7lb1vgiMNk9AiLg,wUqP9-bkcyL46rJYjxGfEw,False,Aps,2122 W Cheryl Dr,2020-02-11
P034NqfS_1sf-pC51170Kg,NajMc4wmEPOLJHS09mR9hA,False,Bravo! Cucina Italiana,1500 Washingston Rd,2020-03-18
X8KLsPEgLe4FuJwRU0tPag,4OXKBjovtiDnQh0W_YOymg,False,Shouf's Cafe,200 Washington Ave,2020-03-22
WlUhv0e-r3dnrdMvgSGAOQ,ediX_rJeGwANLqUINOq-dA,False,Southwest Movers,1313 W Lincoln St,2020-01-01
KUf4XRy81XMJdY4Pjb27PQ,hYWycnRaMyNyYZsoOac95A,False,Everest Restaurant,2033 State Rd,2020-01-20
C3fO9MU4v13DJrkJL8hATg,u8NlX8vcB-5eWgOvlvY0fw,True,Nashville Unplugged Live,3535 S Las Vegas Blvd,2020-04-03
ZA4HVxZoX6DXb7f5m1H1PA,y6YGay1W4-Zpapx5tiuu7g,True,Chinese Gourmet Take-Out,269 Bay Thorn Drive,2020-01-08
roK8cn83U5RMfBaHZPCX7w,bOkp7W-3pCg1Q_Ex6YaY2w,False,Shella Bella,1430 Som Center Rd,2020-04-02
fC6Zkye_Yd_rf7CJZ1C2VQ,zkx1xTR2bX40QVa2K80iBw,False,Transitions Center,1030 E Guadalupe Rd,2020-03-06
gsmFd3WndY4K86z2hMCATQ,zjP2qqMweiK5ViXUwFyOHw,False,Mckenney-Salinas Honda,4295 Wilkinson Blvd,2020-01-07
6qawe58vC35yEII8tDQg8Q,UwgQWOQW8VXSoHE3BVV0Jg,False,The Brick,17940 Yonge Street,2020-02-02
db46vGD3SOexBVY8bNLWBQ,c5OwFSH3WITsPopBfsUTpA,False,Just Breathe Movers,,2020-02-24
B3nwV9J5KWp22FBvI6qxow,S027wsIegx3K6iQoBl0GGA,True,Taco Bell,1045 Sugar Creek,2020-01-31
Hg69EAPJ9tR4l538rLLzdA,aat4h-gUZ8CjSXoqZ6OL6A,False,Nails Club,9351 E Baseline Rd,2020-02-16
vFrcHrUGSVs_ibT_4vvLIg,n-p6VEv_eFQXKxQ05A09hQ,True,Migoto Sushi,5194 Chemin Queen Mary,2020-01-11
CTXslFwURhcujwIsuX7oTQ,RdnnRX_cmoo8_3Y8bW8gZA,False,Valvoline Instant Oil Change,3851 Washington Rd,2020-01-11
AE254Aggzz-JJgDxDJgobw,7ExGfXUF1b9iI6v2gQZd6Q,True,Agence Metropolitaine De Transport,500 Place D'armes,2020-01-21
Yj4Lut4-6P3h5Wh7PHqP7g,O3GDQfMp6kSfo3cUkdZWLA,True,4 Wheel Parts,10865 Brookpark Rd,2020-03-18
kb9MU_TbptpQ4HsTww1bXQ,PfG18LZvgO7-KwDlEAVONg,True,SAQ,155 Avenue Atwater,2020-01-20
91qaRL8w-oo6FMvPMgsBcg,Vx6oU200pAMFZZ_N7Gm0aQ,False,Perma Clean,3114 S McClintock Dr,2020-01-11
GHElEcq_HF03CGR7yA3LQA,7f-TnPhW_TH769zpAyDP0A,False,Gutter Helmet,401 Plum Industrial Park,2020-02-08
4wwmiKihQAit3e1VwujfVw,5BjJ40Aj7y88hRhnVgxsPQ,False,Giant Eagle Market District,910 Freeport Rd,2020-03-18
2EBubitp6TmvtLc6FCFiNw,YRVw8jMg8790zmu1VGaQBw,False,Pegasus Games,6640 Odana Rd,2020-03-31
a9aW5e731lplWGHUZ02-zQ,DF-J1Vv2qw-1AaVzVPc5aQ,True,Chino Locos Original,4 Greenwood Avenue,2020-02-25
e8gYjgoYBwPSZMwNYg-hnA,029LhVweQ3WI6_5tIOrohw,False,Salon Orozco,3125 S Alma School Rd,2020-02-22
2yi6QBxLDgfqrg1Jr4Syzw,0jTGRsU4akA_cmIPp8NEsw,False,Aishwarya Garden,31 George Street N,2020-04-05
DZmtsYaCYx9K-KqIz_Q3ww,i3tw9jWTFjfxTQv_GTqQdw,False,Conklin Painting,,2020-03-23
K80anqDnRDkGWLWwgpTfag,2AUPG3mXaBArSBQmTs9S3Q,False,White House Black Market,6800 N 95th Ave,2020-02-22
k_RzVXWifPMHPMkLcJc0nw,Lirnnn9CFMoh90YfZaLYtA,False,Carls Jr,6706 N 95th Ave,2020-02-24
twcgDEPfsKTOxcALdmKkJw,Hav2Ad6zOPDQczJMcfxC-w,False,Gary's Appliance and Air Conditioning Repairs,41 Shamokin Dr,2020-03-27
ZCsratsc0sNV3-_ec8-3dQ,WjJphfxSIQuFiDWAVMAq4A,False,Big Wigs Billiards,1220 Stellar Drive,2020-03-10
Zv3VAfR8-9-M-etTuGZU_Q,FgVwqwRf1q6udLN7ynhwLw,False,Palio Pronto,3600 S Las Vegas Blvd,2020-04-07
vciHGB6DLcYLRjfQXBeu1g,J6TMJIdPEwmkT-hYxT_2pg,False,Smoking Aces Tattoo,2640 S Highland Dr,2020-01-23
yq1GPm3GKSvcbqhpgJnWZQ,4YgMnWObhdU9SWqepx8Zfw,False,Kavanaugh's Irish Pub and Grill,3290 West Ann Rd,2020-02-13
Do_mgaoCgrQodPrq4nxRbw,pszlGW7qVieA0pYHH3NlFQ,True,New Seoul Korean,721 N High Point Rd,2020-02-18
X6rz732Av_276Dn06dOx9g,d9cXwzgKryDYROUL6hTRmQ,False,CHICXI,3471 Yonge Street,2020-01-06
bJtlSfdr8KPCSsOr9PvGjw,QfxvXpBKHpqmLC0qqQ6mhA,False,Gina's Place,21930 Lorain Rd,2020-01-16
9xd4WyLpoPexEJTnymhf1A,-OEDbvoMBJ1pyz5FLxyQzA,True,Hampton Inn - Cleveland Airport,10305 Cascade Xing,2020-01-25
GfkbJ595ZokPq2yGF3KD4g,iVMjx7mNqCaDQ28ARDuuaA,True,Acne Treatment Clinics,1366 Yonge Street,2020-02-27
fJA97joSwHxxe9QfIzA8nA,-yed1GK2jC0Gn41OHxoxXw,False,Sigma Taverna,Stuttgarter Str. 45,2020-03-26
OCDZFLNBWbxwM16A-sJgaw,HK7W0wUKsp7fpB49fr3_jA,False,Blickpunkt,Neuer Markt 4,2020-02-03
EODHHbdv4M_UcTyoG2QT1g,05ABkj75wlE2mZG3AaNigg,True,Wintergarden at PPG Place,200 One Ppg Pl,2020-01-06
Rnv_6-AKhvXjKRqUSX09gQ,2bywQhkDulW6yuQwoU5iyA,False,Towne Square Apartment Homes,500 N Metro Blvd,2020-02-07
1OPe6iWB34EWzpNrHmavlQ,uLtLJ9sbSYak2WwCb4jjDQ,True,Dunn Milk Variety,65 Dunn Avenue,2020-01-27
amJdJXHAKstfl-O6zJqbcA,NpJqXuEejm7YY7nGfUJCsA,True,JCPenney,4400 Meadows Lane,2020-03-07
6W_od4P2FzRzKMkvQ5P2Ug,-2VNwtOSBSGbSE-AzI5zgQ,False,Mountain View Deli,6048 S Route 220 Hwy,2020-03-09
ppobG2P-YmqTPy0s4MTRtA,SlRvPaB0vHItJucoNpRI5w,True,The Smashed Pig Gastropub,509 Fremont St,2020-03-13
zPSPUa9cgl68ydGNZt6gYQ,6d-VZ6fGa2-qB7DF7IGxLw,False,Thrifty Car Rental,5330 Wilkinson Blvd,2020-02-05
9ag0yuoDr56XwLrDohcGMA,PzlTItX5cMhPVvxh54lXcg,False,Party City,4715 E Ray Rd,2020-03-16
1wXG16CQp7eoU_6svEsQSg,iLoDkNyFnH6iQpJoZG3TXA,False,The Home Depot,3609 E Thomas Rd,2020-02-28
5uan7wzorU1P64SekGVFfg,vDYOmRsXy0opKJJ3EY5Gbg,False,Thang Long,Ostendstr. 74,2020-03-06
gGKMRiecrOSYF3NBDY-5Vw,Ffnwej023diBpnmF30QnJA,False,Walmart Supercenter,2020 N 75th Ave,2020-02-27
kxr41L6kSC1Qu34wTRmilw,Q0C2G2nYkp2LML1o_W6K2w,True,Tiny Flower,637 Bay Street,2020-03-11
4ypwXxG0XLkv6AcKdm02SA,vxxPNOblD8KO5Rcf6JjO7w,False,Tempus,Konrad-Adenauer-Str. 16,2020-03-22
mqt-UWQau0NUF75LT3NmUw,kHzp0dCOuVxaFyTf_H4FUQ,True,Tacone,2265 Village Walk Dr,2020-03-19
FYFfF2od7P7xTkff0FT3TA,DCRC69EpUaoj9vTy9Gxy-A,True,Wingate By Wyndham,3041 St. Rose Parkway,2020-01-21
LMrbWPt_myFm1tztg9yWsg,EbN_zHEtD9yii259qig1vg,True,Lake Park Tower Apartments,13855 Superior Rd,2020-03-20
CXpxYHAvxdCKVZt8339-zA,_ACIrDJH23mJOm8RAZ7QdQ,False,Winking Lizard Tavern,1355 Som Ctr Rd,2020-03-10
zEDzeZzGYSyg0DHurOv7yw,WzMWCE33O7vc1BNqhN9Ieg,True,The Home Depot,428 Ellesmere Road,2020-03-11
DGXbfl2cE8MjkjTac2r3xA,hPA9f-ulUizN1Qk71cMAvw,False,ZeeZ Grill,209 W Jackson St,2020-03-12
WUdfrkVCQfNbHZsTthQJlQ,nXooGRaWmJNI-OWgRo1hOw,True,Step By Step Professional Family Foot Care,27 Queen Street E,2020-02-16
JIo6t97S9fV2H-jDWGbyWg,Ph7z0I2045msEVqZEkAazA,True,Catalyst,255 W Mlk Jr Blvd,2020-02-21
PP9ZfC_JUufbrPRPHD7FJQ,t1kj2T03bJl2nKzlLkEDkg,False,McDonald's,1601 E Glendale Ave,2020-04-03
FQq3yB79K40ya6dNjIqaBg,Ap-2L2jdl56D7pQm5ooxbQ,False,Il Lago,74C Rue Sainte-Anne,2020-03-03
kY2qz3daZYe3rnq8PAEF5A,05vh7hme6XetY0IKv9E77g,False,HeatDziczek,Guadalupe & Extension,2020-02-09
IjKSe0Yag7H1DUckZOW4Vg,R4kwP3OR9-10z1ecckw3Ow,False,Toyota Of Gastonia,4821 Wilkinson Blvd,2020-01-02
d7Io60BKdQqRb1YEohmO7A,oPtyrP4rKdRr2JdWzB28Fg,False,Grumpy's Lounge,29137 Euclid Ave,2020-03-24
I2su_LVnAnoKFAhK4T0wCg,4htFf33LEMdlemw-mQNBpQ,False,The Lord Rosebury's,85-87 Westborough,2020-01-15
VCzxfiTZP66V71j4r1ZKxA,nY0TSdceZmTZMjGiB3aMHw,True,JB's Smokehouse Jerky,2210 S Rainbow Bvld,2020-04-08
5zkzgvfqkTeqADQ7ra7DrQ,Q3CzOUcmo0twbBm1aIwG1Q,True,Good Morning Saigon,Neue Brücke 6,2020-01-06
YUa5oJ2knBPgRKeaQtFbXw,T8qPdQU0KFsLS942OQwS4Q,True,The Las Vegas Luxury Home Pro,3042 S Durango Dr,2020-01-08
YtVTLmZat-9LMLyHEi1oxA,JMVTeJXMlqMmiWq9DFe25Q,False,Unique Patio Creations,1635 E Washington St,2020-02-20
JyfQS_OoeNGBSKRUDIALvQ,qVf58mn72UKewzdN6bJ3Bg,False,Mr Tire Auto Service Centers,6575 Ridge Rd,2020-04-04
bzwLwNB4i38hE-hUKMbH5w,QVbwkqjL8bn4qY4-CjucHg,True,Andrew Dice Clay,4455 Paradise Rd,2020-03-22
NHzdf87ObSNIXrT5axTubQ,2-bZfPpKNTLZ4hOysxV4tQ,False,Pizza Hut,10320 N Scottsdale Rd,2020-02-13
ODkLKWKUoDdpRpl57F3tTg,IfLilLnE31oEQKf545J9OA,False,Ceedo's Eatery,4147 Bridgewater Pkwy,2020-03-24
UrUfg12AflqR7cTsN9gAvQ,rOmCi7VxIi8jQpfj40Hu_g,False,Best Western Plus Chandler Hotel & Suites,7101 W Sundust Rd,2020-02-18
2TmOcEavT5T4aeu8J6ItRA,fK7TtQjmte-jpH7oJFyPCg,False,Reddi's Pizza Parlor-Family Restaurant,5781 Dunham Rd,2020-01-30
2swc0fHeenLck3wPaCMUkw,pqO7KzQTrdxFqSn6omMD1g,False,Precision Cut,70 S Val Vista Dr,2020-02-09
Rn4GeYBs13Hn4vjQCxZxLw,4gSmuNfwObmsor3YSbfJsA,True,Dorothy Perkins,34-36 St James Centre,2020-02-27
Z4BcYjHzz9qXCmhxT6k6nA,sd2L3NqJvdUVKcOEXlxu-A,False,Oscar Taylor's,2375 E Camelback Road,2020-02-16
WeVtP599NEur7OmnCbXVTQ,J5ee6BD_2HOuZQYz0GElBw,False,Arizona Capitol Museum,1700 W Washington St,2020-01-21
i4YJrLvQfx8J-iQGWDnOcA,h-nw7NECMw5qo1LEmpXxeQ,True,Andiamo,1083 Côte du Beaver Hall,2020-02-05
h2DMZZDo9R0lJnY_9jLhZA,3bWF0eTqIM5eXI_0SlCJNg,False,Of Rock & Chalk Climbing,482 Ontario Street,2020-03-11
yYLavSjF0UnzGwgShcEk-w,II9CnsaQzMTghqJEnwBBaw,False,Roosevelt Row CDC,417 E Roosevelt St,2020-01-14
sZjNoWzFFUmyPwUaABkhKQ,mNfsL3FzF9zFhfR6TFaAEg,False,Just Around The Corner Pet Sitting & Home Services,82 E Ashland Ave,2020-01-13
fFl7zlk8QnN2UOMIa38rcQ,LrWMHE0SMRUajx73t4uB2Q,False,CrossFit Uru,11042 N 24th Ave,2020-04-02
cr_mX_8a6Nl7zM78scnaHA,zDC1Av25T8QE-iJmaM2_UA,True,Pho Saigon VIP,1850 Ste-Catherine Street W,2020-02-25
RVmkaXsd5fwuuNQ6vEs_eg,42nIWodS1QXha_fJL4g6Zw,True,Grace Nails Salon,5 Carlton St,2020-02-24
ZXfBbE2ZCtPpVBKbEgcZ3g,IVwflEy-f81UjNyKoDp7Sw,True,MamaFit,2775 Desert Marigold Ln,2020-02-06
PBzTpFyjxfOyKchsUEd7lw,hLDwXRy9CIhgR-9azKsMQQ,False,U-Haul Moving & Storage at Hayden Rd,15455 N 84th St,2020-03-24
HlkjT-4MXW_efuEydjrR1A,jgRwa4uTwIL7vCzHE8LITw,False,Smile Thai Cuisine,2107 S Rural Rd,2020-01-19
iD-D6tIN7o17HIb8bbxuXQ,CzzLsWYpfAXP4VchKSsfXQ,False,Zesty Zzeeks Pizza and Wings,3139 S Mill Ave,2020-02-02
3uFye5VlDqtBU5_TzSulyA,IDAimqPY3uDjI20L_6h8sw,True,Viet House,2817 E Washington Ave,2020-04-06
AMAl3LbhM8WSd_nr1kzQaw,9LAjH-n2OOrD9nMZE6K1oA,True,Ashley Furniture HomeStore,4279 Lien Rd,2020-03-14
mFU9j43H8E5DhBEMPjElsA,wGK4hSjSdHL-ohLBI6bWnA,False,CC Sun Screens,12701 W Myer Ln,2020-01-25
Ri_K4vaiRNQjlyutXgadog,S48CGMVUaEj8G6Pq2Hli0w,True,California Thai,5150 Yonge Street,2020-04-03
1ruhI4wXFm6crDaZMuvd3g,cMnF_WuO2EpS20EpnrKSng,False,Ha Long Hot Pot,Untere Gasse 23,2020-02-18
8gwTY5nZmV3CiP9xRYc--w,XA5q4MGWDwYA-W2l_nKjOg,False,REI,12634 N Paradise Village Pkwy,2020-01-23
3qZsY2LiLyKwGkOq_hrnzQ,QXXTTeoH-tghpCjsTiryTQ,False,5 & Diner,12802 N Tatum Blvd,2020-01-04
ZMqAbKbIpgUy7D07uxC7fQ,dJBue82UvvGIaUCaFx5IVQ,True,U-Haul Moving & Storage at Clark Ave,6000 Clark Ave,2020-01-29
4DRVjfx0Grz2-OcBVhafDg,kBkJr_XB4QwOoDkZyvsUeg,False,412 Plumbing,7031 Highland Creek Dr,2020-03-03
Lz_CZph4DNQSer_AHy0GHA,22GA5bkIPXVvSIK7oAaZvg,False,Unique Thrift Store,4601 Northfield Rd,2020-03-22
EA7NU-fwH9VtCCVd3yO1fg,uDBmykPNxlAFoPBCF17hGw,True,Spot Crepes & Tea,385 Spadina Avenue,2020-01-29
IoraSAaKHHZcZnNBHl765Q,7MKJOvw37JXxTfC5uX7GNg,False,Nikolaos Perdikis,Schwabstr. 20,2020-03-11
RCbBcx9e1lUMSxZeaO8x_w,dzNDfaKpKt-vtku-_MDyQg,True,Big Meal Japanese & Asian Restaurant,1883 McNicoll Avenue,2020-01-02
dzrV5QJ_raF1AFVogc_8Vg,19zFUC-cuunVaDGJWJscdA,False,Smart Gym,9744 W Northern Ave,2020-04-03
I-TOun_YsoMBVM9QWW8C1g,y0_DHw2IugFmSO5mjC_kIQ,True,Marathon Souvlaki Restaurant,3938 Notre-Dame Boul,2020-04-06
QPM_fz956j4sTlnfVBAohw,rg2xhPz_RtX_AUbgAi8Zdw,True,Patel's Threading & Henna Art,3812 Meadows Ln,2020-01-06
dulPV3NFShqR-lla6NHkvA,KjY2E_bD6w_zNl93MB0vuQ,False,Glassport Diner,627 Monongahela Ave,2020-02-12
20HUES1aIQUiT_7VOOGJSg,N9Gcy217kHwxs1R0d4ZpEQ,False,Kmi Contracting,26214 N 49th Ln,2020-02-05
